miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-29c	hg38:chr1:207801904-207801924:-	12	2.351374	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801904-207801925:-	31	6.074382	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801905-207801924:-	2	0.391896	N	mature,MIMAT0004673
hsa-mir-29c	hg38:chr1:207801905-207801925:-	3	0.587843	N	mature,MIMAT0004673
hsa-mir-301a	hg38:chr17:59151147-59151172:-	1	0.195948	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151148-59151172:-	3	0.587843	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151149-59151172:-	59	11.560920	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151150-59151172:-	22	4.310852	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151154-59151172:-	2	0.391896	N	mature,MIMAT0000688
hsa-mir-301a	hg38:chr17:59151187-59151209:-	18	3.527060	N	mature,MIMAT0022696
hsa-mir-301a	hg38:chr17:59151188-59151209:-	7	1.371635	N	mature,MIMAT0022696
hsa-mir-301a	hg38:chr17:59151189-59151209:-	1	0.195948	N	mature,MIMAT0022696
hsa-mir-301b	hg38:chr22:21653010-21653032:+	1	0.195948	N	mature,MIMAT0004958
hsa-mir-301b	hg38:chr22:21653025-21653047:+	4	0.783791	N	mature,MIMAT0004958
hsa-mir-302a	hg38:chr4:112648221-112648244:-	1	0.195948	N	mature,MIMAT0000683
hsa-mir-302a	hg38:chr4:112648222-112648244:-	1	0.195948	N	mature,MIMAT0000683
hsa-mir-302b	hg38:chr4:112648489-112648512:-	1	0.195948	N	mature,MIMAT0000715
hsa-mir-3064	hg38:chr17:64500776-64500798:-	1	0.195948	N	mature,MIMAT0019865
hsa-mir-3064	hg38:chr17:64500777-64500799:-	2	0.391896	N	mature,MIMAT0019865
hsa-mir-3064	hg38:chr17:64500778-64500799:-	3	0.587843	N	mature,MIMAT0019865
hsa-mir-3064	hg38:chr17:64500818-64500838:-	2	0.391896	N	mature,MIMAT0019864
hsa-mir-3065	hg38:chr17:81125886-81125904:+	1	0.195948	N	mature,MIMAT0015066
hsa-mir-3065	hg38:chr17:81125886-81125907:+	1	0.195948	N	mature,MIMAT0015066
hsa-mir-3065	hg38:chr17:81125886-81125908:+	8	1.567582	N	mature,MIMAT0015066
hsa-mir-3065	hg38:chr17:81125886-81125909:+	10	1.959478	N	mature,MIMAT0015066
hsa-mir-3065	hg38:chr17:81125886-81125910:+	7	1.371635	N	mature,MIMAT0015066
hsa-mir-3065	hg38:chr17:81125886-81125911:+	5	0.979739	N	mature,MIMAT0015066
hsa-mir-3065	hg38:chr17:81125926-81125946:+	2	0.391896	N	mature,MIMAT0015378
hsa-mir-3065	hg38:chr17:81125926-81125947:+	62	12.148764	N	mature,MIMAT0015378
hsa-mir-3065	hg38:chr17:81125926-81125948:+	488	95.622526	N	mature,MIMAT0015378
hsa-mir-3065	hg38:chr17:81125926-81125949:+	184	36.054395	N	mature,MIMAT0015378
hsa-mir-3065	hg38:chr17:81125926-81125950:+	27	5.290591	N	mature,MIMAT0015378
hsa-mir-3065	hg38:chr17:81125927-81125948:+	2	0.391896	N	mature,MIMAT0015378
hsa-mir-3065	hg38:chr17:81125927-81125949:+	3	0.587843	N	mature,MIMAT0015378
hsa-mir-3074	hg38:chr9:95086062-95086083:-	1	0.195948	N	mature,MIMAT0019208
hsa-mir-3074	hg38:chr9:95086062-95086084:-	5	0.979739	N	mature,MIMAT0019208
hsa-mir-3074	hg38:chr9:95086063-95086083:-	1	0.195948	N	mature,MIMAT0019208
hsa-mir-3074	hg38:chr9:95086063-95086085:-	1	0.195948	N	mature,MIMAT0019208
hsa-mir-30a	hg38:chr6:71403552-71403575:-	6	1.175687	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403552-71403576:-	1	0.195948	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403553-71403575:-	401	78.575068	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403553-71403576:-	60	11.756868	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403554-71403573:-	1	0.195948	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403554-71403574:-	62	12.148764	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403554-71403575:-	1695	332.131520	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403554-71403576:-	8330	1632.245170	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403572:-	1	0.195948	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403573:-	1	0.195948	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403574:-	18	3.527060	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403575:-	772	151.271701	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403555-71403576:-	4601	901.555826	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403556-71403575:-	72	14.108242	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403556-71403576:-	750	146.960850	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403557-71403575:-	11	2.155426	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403557-71403576:-	413	80.926441	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403558-71403576:-	19	3.723008	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403559-71403576:-	2	0.391896	Y	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403559-71403582:-	1	0.195948	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403560-71403576:-	1	0.195948	N	mature,MIMAT0000088
hsa-mir-30a	hg38:chr6:71403592-71403613:-	1	0.195948	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403592-71403615:-	3	0.587843	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403592-71403616:-	3	0.587843	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403592-71403617:-	17	3.331113	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403613:-	3	0.587843	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403615:-	7	1.371635	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403616:-	309	60.547870	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403617:-	11764	2305.129913	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403593-71403618:-	2	0.391896	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403594-71403615:-	3	0.587843	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403594-71403616:-	190	37.230082	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403594-71403617:-	36098	7073.323667	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403594-71403618:-	1	0.195948	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403613:-	1	0.195948	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403614:-	1	0.195948	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403615:-	5	0.979739	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403616:-	149	29.196222	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403595-71403617:-	48967	9594.975898	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403596-71403616:-	3	0.587843	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403596-71403617:-	2563	502.214210	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403597-71403617:-	398	77.987224	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403598-71403616:-	1	0.195948	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403598-71403617:-	540	105.811812	N	mature,MIMAT0000087
hsa-mir-30a	hg38:chr6:71403599-71403617:-	3	0.587843	N	mature,MIMAT0000087
hsa-mir-30b	hg38:chr8:134800532-134800554:-	11	2.155426	N	mature,MIMAT0004589
hsa-mir-30b	hg38:chr8:134800533-134800554:-	8	1.567582	N	mature,MIMAT0004589
hsa-mir-30b	hg38:chr8:134800534-134800554:-	8	1.567582	N	mature,MIMAT0004589
hsa-mir-30b	hg38:chr8:134800570-134800592:-	1801	352.901987	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800570-134800593:-	1	0.195948	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800571-134800592:-	294	57.608653	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800572-134800592:-	19	3.723008	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800573-134800592:-	2	0.391896	N	mature,MIMAT0000420
hsa-mir-30b	hg38:chr8:134800574-134800592:-	1	0.195948	Y	mature,MIMAT0000420
hsa-mir-30c-1	hg38:chr1:40757279-40757300:+	1	0.195948	N	precursor
hsa-mir-30c-1	hg38:chr1:40757280-40757300:+	1	0.195948	N	precursor
hsa-mir-30c-1	hg38:chr1:40757299-40757323:+	3	0.587843	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757319:+	9	1.763530	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757320:+	21	4.114904	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757321:+	213	41.736881	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757322:+	168	32.919230	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757323:+	1437	281.576988	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757300-40757324:+	1305	255.711878	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757301-40757324:+	1	0.195948	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757304-40757323:+	1	0.195948	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757306-40757323:+	1	0.195948	N	mature,MIMAT0000244
hsa-mir-30c-1	hg38:chr1:40757339-40757358:+	2	0.391896	N	mature,MIMAT0004674
hsa-mir-30c-1	hg38:chr1:40757339-40757361:+	8	1.567582	N	mature,MIMAT0004674
hsa-mir-30c-1	hg38:chr1:40757339-40757362:+	2	0.391896	N	mature,MIMAT0004674
hsa-mir-30c-1	hg38:chr1:40757340-40757361:+	1	0.195948	N	mature,MIMAT0004674
hsa-mir-30c-2	hg38:chr6:71376962-71376985:-	2	0.391896	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376962-71376986:-	1	0.195948	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376963-71376986:-	12	2.351374	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376964-71376985:-	9	1.763530	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376964-71376986:-	449	87.980562	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376965-71376986:-	7	1.371635	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71376966-71376986:-	5	0.979739	N	mature,MIMAT0004550
hsa-mir-30c-2	hg38:chr6:71377002-71377026:-	1282	251.205079	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377003-71377026:-	1482	290.394639	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377003-71377027:-	1	0.195948	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377004-71377026:-	143	28.020535	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377005-71377026:-	192	37.621978	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377006-71377026:-	16	3.135165	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377007-71377026:-	4	0.783791	N	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377008-71377026:-	1	0.195948	Y	mature,MIMAT0000244
hsa-mir-30c-2	hg38:chr6:71377026-71377048:-	2	0.391896	N	precursor
hsa-mir-30c-2	hg38:chr6:71377026-71377050:-	1	0.195948	N	precursor
hsa-mir-30d	hg38:chr8:134804878-134804900:-	3	0.587843	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804878-134804901:-	2	0.391896	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804879-134804901:-	12	2.351374	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804880-134804901:-	4	0.783791	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804881-134804901:-	1	0.195948	N	mature,MIMAT0004551
hsa-mir-30d	hg38:chr8:134804916-134804941:-	7	1.371635	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804917-134804937:-	1	0.195948	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804917-134804939:-	1	0.195948	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804917-134804940:-	2	0.391896	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804917-134804941:-	4071	797.703492	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804918-134804936:-	1	0.195948	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804918-134804941:-	8151	1597.170514	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804919-134804934:-	1	0.195948	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804919-134804939:-	2	0.391896	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804919-134804940:-	5	0.979739	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804919-134804941:-	22645	4437.237920	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804920-134804941:-	920	180.271976	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804921-134804941:-	319	62.507348	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804922-134804941:-	315	61.723557	N	mature,MIMAT0000245
hsa-mir-30d	hg38:chr8:134804923-134804941:-	6	1.175687	N	mature,MIMAT0000245
hsa-mir-30e	hg38:chr1:40754349-40754371:+	2	0.391896	N	precursor
hsa-mir-30e	hg38:chr1:40754370-40754393:+	1	0.195948	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754389:+	12	2.351374	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754390:+	3670	719.128424	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754391:+	119	23.317788	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754392:+	611	119.724105	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754393:+	5074	994.239135	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754394:+	14205	2783.438492	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754395:+	4773	935.258847	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754396:+	5	0.979739	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754371-40754397:+	1	0.195948	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754389:+	1	0.195948	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754390:+	12	2.351374	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754391:+	16	3.135165	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754392:+	11	2.155426	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754393:+	126	24.689423	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754394:+	1377	269.820120	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754395:+	2292	449.112356	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754396:+	139	27.236744	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754372-40754397:+	93	18.223145	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754373-40754390:+	1	0.195948	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754373-40754394:+	3	0.587843	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754373-40754395:+	3	0.587843	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754373-40754396:+	3	0.587843	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754373-40754397:+	3	0.587843	N	mature,MIMAT0000692
hsa-mir-30e	hg38:chr1:40754412-40754432:+	4	0.783791	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754412-40754433:+	13	2.547321	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754412-40754434:+	26	5.094643	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754412-40754435:+	2	0.391896	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754429:+	1	0.195948	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754430:+	2	0.391896	Y	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754431:+	21	4.114904	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754432:+	685	134.224243	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754433:+	2675	524.160364	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754434:+	8228	1612.258494	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754435:+	10517	2060.783007	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754413-40754436:+	18	3.527060	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754432:+	3	0.587843	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754433:+	11	2.155426	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754434:+	77	15.087981	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754414-40754435:+	170	33.311126	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754415-40754434:+	3	0.587843	N	mature,MIMAT0000693
hsa-mir-30e	hg38:chr1:40754415-40754435:+	9	1.763530	N	mature,MIMAT0000693
hsa-mir-31	hg38:chr9:21512120-21512140:-	1	0.195948	N	mature,MIMAT0004504
hsa-mir-31	hg38:chr9:21512120-21512142:-	1	0.195948	N	mature,MIMAT0004504
hsa-mir-31	hg38:chr9:21512120-21512143:-	12	2.351374	N	mature,MIMAT0004504
hsa-mir-31	hg38:chr9:21512121-21512143:-	4	0.783791	N	mature,MIMAT0004504
hsa-mir-31	hg38:chr9:21512122-21512143:-	1	0.195948	N	mature,MIMAT0004504
hsa-mir-31	hg38:chr9:21512123-21512143:-	1	0.195948	N	mature,MIMAT0004504
hsa-mir-31	hg38:chr9:21512124-21512143:-	1	0.195948	N	mature,MIMAT0004504
hsa-mir-31	hg38:chr9:21512156-21512179:-	12	2.351374	N	mature,MIMAT0000089
hsa-mir-31	hg38:chr9:21512157-21512179:-	5	0.979739	N	mature,MIMAT0000089
hsa-mir-31	hg38:chr9:21512158-21512179:-	8	1.567582	N	mature,MIMAT0000089
hsa-mir-3117	hg38:chr1:66628484-66628506:+	1	0.195948	N	mature,MIMAT0014979
hsa-mir-3117	hg38:chr1:66628485-66628504:+	1	0.195948	N	mature,MIMAT0014979
hsa-mir-3117	hg38:chr1:66628485-66628506:+	5	0.979739	N	mature,MIMAT0014979
hsa-mir-3117	hg38:chr1:66628485-66628507:+	16	3.135165	N	mature,MIMAT0014979
hsa-mir-3117	hg38:chr1:66628485-66628508:+	1	0.195948	N	mature,MIMAT0014979
hsa-mir-3117	hg38:chr1:66628486-66628507:+	1	0.195948	N	mature,MIMAT0014979
hsa-mir-3117	hg38:chr1:66628486-66628508:+	5	0.979739	N	mature,MIMAT0014979
hsa-mir-3117	hg38:chr1:66628486-66628509:+	1	0.195948	N	mature,MIMAT0014979
hsa-mir-3124	hg38:chr1:248826421-248826443:+	1	0.195948	N	mature,MIMAT0019200
hsa-mir-3125	hg38:chr2:12737376-12737395:+	1	0.195948	N	mature,MIMAT0014988
hsa-mir-3125	hg38:chr2:12737376-12737398:+	2	0.391896	N	mature,MIMAT0014988
hsa-mir-3127	hg38:chr2:96798287-96798309:+	1	0.195948	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798288-96798309:+	17	3.331113	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798288-96798310:+	10	1.959478	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798288-96798311:+	9	1.763530	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798289-96798311:+	1	0.195948	N	mature,MIMAT0014990
hsa-mir-3127	hg38:chr2:96798323-96798346:+	1	0.195948	N	mature,MIMAT0019201
hsa-mir-3127	hg38:chr2:96798324-96798346:+	1	0.195948	N	mature,MIMAT0019201
hsa-mir-3128	hg38:chr2:177255982-177256005:-	1	0.195948	N	mature,MIMAT0014991
hsa-mir-3130-1	hg38:chr2:206783278-206783297:-	2	0.391896	N	mature,MIMAT0014995
hsa-mir-3130-2	hg38:chr2:206783246-206783265:+	2	0.391896	N	mature,MIMAT0014995
hsa-mir-3135a	hg38:chr3:20137574-20137594:+	1	0.195948	N	mature,MIMAT0015001
hsa-mir-3139	hg38:chr4:143343469-143343492:+	1	0.195948	N	mature,MIMAT0015007
hsa-mir-3150b	hg38:chr8:95072923-95072945:-	1	0.195948	N	mature,MIMAT0018194
hsa-mir-3151	hg38:chr8:103154623-103154645:+	2	0.391896	N	mature,MIMAT0015024
hsa-mir-3157	hg38:chr10:96064321-96064343:-	1	0.195948	N	mature,MIMAT0019210
hsa-mir-3157	hg38:chr10:96064371-96064391:-	2	0.391896	N	mature,MIMAT0015031
hsa-mir-3157	hg38:chr10:96064372-96064391:-	1	0.195948	N	mature,MIMAT0015031
hsa-mir-3158-2	hg38:chr10:101601430-101601449:-	1	0.195948	N	mature,MIMAT0015032
hsa-mir-3164	hg38:chr11:69083185-69083207:+	1	0.195948	N	mature,MIMAT0015038
hsa-mir-3167	hg38:chr11:126988509-126988531:-	1	0.195948	N	unannotated
hsa-mir-3170	hg38:chr13:98208532-98208553:+	1	0.195948	N	mature,MIMAT0015045
hsa-mir-3170	hg38:chr13:98208533-98208555:+	1	0.195948	N	mature,MIMAT0015045
hsa-mir-3173	hg38:chr14:95137959-95137981:-	1	0.195948	N	mature,MIMAT0019214
hsa-mir-3173	hg38:chr14:95137960-95137981:-	1	0.195948	N	mature,MIMAT0019214
hsa-mir-3177	hg38:chr16:1735038-1735058:+	1	0.195948	N	mature,MIMAT0015054
hsa-mir-3177	hg38:chr16:1735038-1735059:+	3	0.587843	N	mature,MIMAT0015054
hsa-mir-3181	hg38:chr16:50742313-50742333:+	1	0.195948	N	mature,MIMAT0015061
hsa-mir-3183	hg38:chr17:1022527-1022548:-	1	0.195948	N	mature,MIMAT0015063
hsa-mir-3183	hg38:chr17:1022530-1022551:-	1	0.195948	N	mature,MIMAT0015063
hsa-mir-3187	hg38:chr19:813627-813647:+	1	0.195948	N	mature,MIMAT0015069
hsa-mir-3188	hg38:chr19:18282124-18282144:+	1	0.195948	N	mature,MIMAT0015070
hsa-mir-3193	hg38:chr20:31607184-31607206:+	1	0.195948	N	mature,MIMAT0015077
hsa-mir-3194	hg38:chr20:51452947-51452969:-	1	0.195948	N	mature,MIMAT0015078
hsa-mir-3196	hg38:chr20:63238783-63238803:+	1	0.195948	N	mature,MIMAT0015080
hsa-mir-3198-2	hg38:chr12:54231408-54231428:-	1	0.195948	N	mature,MIMAT0015083
hsa-mir-3199-1	hg38:chr22:27920543-27920565:-	1	0.195948	N	unannotated
hsa-mir-3199-2	hg38:chr22:27920539-27920561:+	3	0.587843	N	mature,MIMAT0015084
hsa-mir-32	hg38:chr9:109046272-109046294:-	12	2.351374	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046272-109046295:-	2	0.391896	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046273-109046294:-	107	20.966415	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046273-109046295:-	1	0.195948	N	mature,MIMAT0000090
hsa-mir-32	hg38:chr9:109046274-109046294:-	38	7.446016	N	mature,MIMAT0000090
hsa-mir-3200	hg38:chr22:30731568-30731591:+	1	0.195948	N	mature,MIMAT0017392
hsa-mir-3200	hg38:chr22:30731568-30731592:+	1	0.195948	N	mature,MIMAT0017392
hsa-mir-3200	hg38:chr22:30731610-30731629:+	1	0.195948	N	mature,MIMAT0015085
hsa-mir-3200	hg38:chr22:30731610-30731630:+	3	0.587843	N	mature,MIMAT0015085
hsa-mir-3200	hg38:chr22:30731610-30731631:+	37	7.250069	N	mature,MIMAT0015085
hsa-mir-3200	hg38:chr22:30731610-30731632:+	134	26.257005	N	mature,MIMAT0015085
hsa-mir-3200	hg38:chr22:30731610-30731633:+	1011	198.103225	N	mature,MIMAT0015085
hsa-mir-3200	hg38:chr22:30731610-30731634:+	15	2.939217	N	mature,MIMAT0015085
hsa-mir-3200	hg38:chr22:30731611-30731632:+	1	0.195948	N	mature,MIMAT0015085
hsa-mir-3200	hg38:chr22:30731611-30731633:+	1	0.195948	N	mature,MIMAT0015085
hsa-mir-3200	hg38:chr22:30731612-30731633:+	4	0.783791	N	mature,MIMAT0015085
hsa-mir-3202-1	hg38:chrX:153981150-153981172:+	1	0.195948	N	unannotated
hsa-mir-320a	hg38:chr8:22244947-22244969:-	1	0.195948	N	precursor
hsa-mir-320a	hg38:chr8:22244972-22244997:-	4	0.783791	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244995:-	3	0.587843	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244996:-	18	3.527060	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244973-22244997:-	66	12.932555	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244992:-	1	0.195948	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244995:-	6	1.175687	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244996:-	29	5.682486	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244974-22244997:-	334	65.446565	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244995:-	2	0.391896	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244996:-	59	11.560920	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244997:-	1214	237.880629	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244975-22244998:-	19	3.723008	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244993:-	1	0.195948	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244996:-	4	0.783791	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244997:-	152	29.784066	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244976-22244998:-	10	1.959478	N	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244977-22244997:-	4	0.783791	Y	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244977-22244998:-	1	0.195948	Y	mature,MIMAT0000510
hsa-mir-320a	hg38:chr8:22244982-22245005:-	1	0.195948	N	mature,MIMAT0000510
